id1,id2,source_1,source_2,label
dblp-26359,crossref-10064,dblp,crossref,false
dblp-26407,crossref-56268,dblp,crossref,false
dblp-26435,crossref-41215,dblp,crossref,false
dblp-26466,crossref-01253,dblp,crossref,false
dblp-26484,crossref-44177,dblp,crossref,false
dblp-26487,crossref-00323,dblp,crossref,false
dblp-26497,crossref-23575,dblp,crossref,false
dblp-26524,crossref-29608,dblp,crossref,false
dblp-26529,crossref-30450,dblp,crossref,false
dblp-26529,crossref-45976,dblp,crossref,false
dblp-26595,crossref-11165,dblp,crossref,false
dblp-26634,crossref-28373,dblp,crossref,false
dblp-26635,crossref-13143,dblp,crossref,false
dblp-26653,crossref-59950,dblp,crossref,false
dblp-26695,crossref-41273,dblp,crossref,false
dblp-26701,crossref-58811,dblp,crossref,false
dblp-26703,crossref-04161,dblp,crossref,false
dblp-26719,crossref-36329,dblp,crossref,false
dblp-26725,crossref-33279,dblp,crossref,false
dblp-26769,crossref-56256,dblp,crossref,false
dblp-26798,crossref-25725,dblp,crossref,false
dblp-26808,crossref-53631,dblp,crossref,false
dblp-26820,crossref-20417,dblp,crossref,false
dblp-26831,crossref-05016,dblp,crossref,false
dblp-26873,crossref-16931,dblp,crossref,false
dblp-26873,crossref-21488,dblp,crossref,false
dblp-26878,crossref-02008,dblp,crossref,false
dblp-26878,crossref-10212,dblp,crossref,false
dblp-26890,crossref-15316,dblp,crossref,false
dblp-26906,crossref-02743,dblp,crossref,false
dblp-26908,crossref-60143,dblp,crossref,false
dblp-26919,crossref-16631,dblp,crossref,false
dblp-26951,crossref-03835,dblp,crossref,false
dblp-26981,crossref-00945,dblp,crossref,false
dblp-26981,crossref-54149,dblp,crossref,false
dblp-27019,crossref-02089,dblp,crossref,false
dblp-27062,crossref-09231,dblp,crossref,false
dblp-27062,crossref-45449,dblp,crossref,false
dblp-27100,crossref-32900,dblp,crossref,false
dblp-27130,crossref-29728,dblp,crossref,false
dblp-27164,crossref-36117,dblp,crossref,false
dblp-27175,crossref-06744,dblp,crossref,false
dblp-27176,crossref-26351,dblp,crossref,false
dblp-27220,crossref-23038,dblp,crossref,false
dblp-27263,crossref-54546,dblp,crossref,false
dblp-27352,crossref-31122,dblp,crossref,false
dblp-27394,crossref-16580,dblp,crossref,false
dblp-27402,crossref-34863,dblp,crossref,false
dblp-27434,crossref-14554,dblp,crossref,false
dblp-27450,crossref-24631,dblp,crossref,false
dblp-27465,crossref-59566,dblp,crossref,false
dblp-27479,crossref-25211,dblp,crossref,false
dblp-27481,crossref-30327,dblp,crossref,false
dblp-27506,crossref-54413,dblp,crossref,false
dblp-27531,crossref-25941,dblp,crossref,false
dblp-27557,crossref-20508,dblp,crossref,false
dblp-27565,crossref-04803,dblp,crossref,false
dblp-27592,crossref-53016,dblp,crossref,false
dblp-27595,crossref-59251,dblp,crossref,false
dblp-27616,crossref-19499,dblp,crossref,false
dblp-27616,crossref-32537,dblp,crossref,false
dblp-27619,crossref-32134,dblp,crossref,false
dblp-27623,crossref-33083,dblp,crossref,false
dblp-27625,crossref-24198,dblp,crossref,false
dblp-27628,crossref-23539,dblp,crossref,false
dblp-27633,crossref-42245,dblp,crossref,false
dblp-27644,crossref-56876,dblp,crossref,false
dblp-27662,crossref-49269,dblp,crossref,false
dblp-27834,crossref-18751,dblp,crossref,false
dblp-27881,crossref-04294,dblp,crossref,false
dblp-27881,crossref-50665,dblp,crossref,false
dblp-27888,crossref-38776,dblp,crossref,false
dblp-27904,crossref-24620,dblp,crossref,false
dblp-27918,crossref-49482,dblp,crossref,false
dblp-27944,crossref-45561,dblp,crossref,false
dblp-27944,crossref-52035,dblp,crossref,false
dblp-27945,crossref-41030,dblp,crossref,false
dblp-27972,crossref-45289,dblp,crossref,false
dblp-27973,crossref-42916,dblp,crossref,false
dblp-27996,crossref-49698,dblp,crossref,false
dblp-28012,crossref-03874,dblp,crossref,false
dblp-28066,crossref-16083,dblp,crossref,false
dblp-28107,crossref-02815,dblp,crossref,false
dblp-28107,crossref-06192,dblp,crossref,false
dblp-28108,crossref-18952,dblp,crossref,false
dblp-28108,crossref-35467,dblp,crossref,false
dblp-28120,crossref-34384,dblp,crossref,false
dblp-28126,crossref-37923,dblp,crossref,false
dblp-28136,crossref-22497,dblp,crossref,false
dblp-28168,crossref-13589,dblp,crossref,false
dblp-28168,crossref-22154,dblp,crossref,false
dblp-28188,crossref-36243,dblp,crossref,false
dblp-28199,crossref-31960,dblp,crossref,false
dblp-28233,crossref-42911,dblp,crossref,false
dblp-28237,crossref-59433,dblp,crossref,false
dblp-28299,crossref-31200,dblp,crossref,false
dblp-28318,crossref-48798,dblp,crossref,false
dblp-28370,crossref-23136,dblp,crossref,false
dblp-28382,crossref-00657,dblp,crossref,false
dblp-28414,crossref-47392,dblp,crossref,false
dblp-28437,crossref-56065,dblp,crossref,false
dblp-28446,crossref-51170,dblp,crossref,false
dblp-28485,crossref-29633,dblp,crossref,false
dblp-28504,crossref-59224,dblp,crossref,false
dblp-28517,crossref-08877,dblp,crossref,false
dblp-28517,crossref-23597,dblp,crossref,false
dblp-28586,crossref-49618,dblp,crossref,false
dblp-28594,crossref-46466,dblp,crossref,false
dblp-28622,crossref-40360,dblp,crossref,false
dblp-28679,crossref-01912,dblp,crossref,false
dblp-28707,crossref-47412,dblp,crossref,false
dblp-28751,crossref-24529,dblp,crossref,false
dblp-28777,crossref-02337,dblp,crossref,false
dblp-28796,crossref-47699,dblp,crossref,false
dblp-28825,crossref-10643,dblp,crossref,false
dblp-28838,crossref-10102,dblp,crossref,false
dblp-28875,crossref-20124,dblp,crossref,false
dblp-28882,crossref-27242,dblp,crossref,false
dblp-28882,crossref-59762,dblp,crossref,false
dblp-28897,crossref-24866,dblp,crossref,false
dblp-28944,crossref-45984,dblp,crossref,false
dblp-28945,crossref-24483,dblp,crossref,false
dblp-28969,crossref-00826,dblp,crossref,false
dblp-29021,crossref-08889,dblp,crossref,false
dblp-29042,crossref-22507,dblp,crossref,false
dblp-29136,crossref-44016,dblp,crossref,false
dblp-29138,crossref-55738,dblp,crossref,false
dblp-29149,crossref-18597,dblp,crossref,false
dblp-29149,crossref-22549,dblp,crossref,false
dblp-29156,crossref-45366,dblp,crossref,false
dblp-29160,crossref-31974,dblp,crossref,false
dblp-29169,crossref-27510,dblp,crossref,false
dblp-29215,crossref-56437,dblp,crossref,false
dblp-29224,crossref-36272,dblp,crossref,false
dblp-29249,crossref-55877,dblp,crossref,false
dblp-29308,crossref-59788,dblp,crossref,false
dblp-29311,crossref-13808,dblp,crossref,false
dblp-29338,crossref-47504,dblp,crossref,false
dblp-29338,crossref-55416,dblp,crossref,false
dblp-29350,crossref-24526,dblp,crossref,false
dblp-29435,crossref-51283,dblp,crossref,false
dblp-29452,crossref-03079,dblp,crossref,false
dblp-29468,crossref-49212,dblp,crossref,false
dblp-29509,crossref-02430,dblp,crossref,false
dblp-29543,crossref-45984,dblp,crossref,false
dblp-29568,crossref-14468,dblp,crossref,false
dblp-29574,crossref-49529,dblp,crossref,false
dblp-29584,crossref-43176,dblp,crossref,false
dblp-29603,crossref-44630,dblp,crossref,false
dblp-29618,crossref-01446,dblp,crossref,false
dblp-29638,crossref-48518,dblp,crossref,false
dblp-29641,crossref-45779,dblp,crossref,false
dblp-29646,crossref-17511,dblp,crossref,false
dblp-29676,crossref-50410,dblp,crossref,false
dblp-29740,crossref-04706,dblp,crossref,false
dblp-29771,crossref-30975,dblp,crossref,false
dblp-29852,crossref-01595,dblp,crossref,false
dblp-29879,crossref-33812,dblp,crossref,false
dblp-29897,crossref-45851,dblp,crossref,false
dblp-29916,crossref-43996,dblp,crossref,false
dblp-29930,crossref-21888,dblp,crossref,false
dblp-29955,crossref-00409,dblp,crossref,false
dblp-29957,crossref-28188,dblp,crossref,false
dblp-29977,crossref-43189,dblp,crossref,false
dblp-30052,crossref-09212,dblp,crossref,false
dblp-30066,crossref-45699,dblp,crossref,false
dblp-30074,crossref-58216,dblp,crossref,false
dblp-30081,crossref-54905,dblp,crossref,false
dblp-30108,crossref-24633,dblp,crossref,false
dblp-30138,crossref-08739,dblp,crossref,false
dblp-30159,crossref-36921,dblp,crossref,false
dblp-30178,crossref-56589,dblp,crossref,false
dblp-30207,crossref-07317,dblp,crossref,false
dblp-30245,crossref-50788,dblp,crossref,false
dblp-30249,crossref-42173,dblp,crossref,false
dblp-30264,crossref-07799,dblp,crossref,false
dblp-30282,crossref-25336,dblp,crossref,false
dblp-30283,crossref-18862,dblp,crossref,false
dblp-30287,crossref-42173,dblp,crossref,false
dblp-30287,crossref-60516,dblp,crossref,false
dblp-30290,crossref-31841,dblp,crossref,false
dblp-30323,crossref-12547,dblp,crossref,false
dblp-30342,crossref-34834,dblp,crossref,false
dblp-30371,crossref-16027,dblp,crossref,false
dblp-30387,crossref-11855,dblp,crossref,false
dblp-30388,crossref-12934,dblp,crossref,false
dblp-30439,crossref-47555,dblp,crossref,false
dblp-30440,crossref-15539,dblp,crossref,false
dblp-30469,crossref-52818,dblp,crossref,false
dblp-30521,crossref-25659,dblp,crossref,false
dblp-30524,crossref-09267,dblp,crossref,false
dblp-30557,crossref-23775,dblp,crossref,false
dblp-30608,crossref-07362,dblp,crossref,false
dblp-30631,crossref-17436,dblp,crossref,false
dblp-30695,crossref-28367,dblp,crossref,false
dblp-30724,crossref-58135,dblp,crossref,false
dblp-30744,crossref-36363,dblp,crossref,false
dblp-30754,crossref-25609,dblp,crossref,false
dblp-30839,crossref-14647,dblp,crossref,false
dblp-30852,crossref-39817,dblp,crossref,false
dblp-30882,crossref-47879,dblp,crossref,false
dblp-30884,crossref-30370,dblp,crossref,false
dblp-30895,crossref-14902,dblp,crossref,false
dblp-30904,crossref-12001,dblp,crossref,false
dblp-30922,crossref-42419,dblp,crossref,false
dblp-30931,crossref-50666,dblp,crossref,false
dblp-30947,crossref-47247,dblp,crossref,false
dblp-31015,crossref-28638,dblp,crossref,false
dblp-31038,crossref-48790,dblp,crossref,false
dblp-31056,crossref-47031,dblp,crossref,false
dblp-31142,crossref-44549,dblp,crossref,false
dblp-31142,crossref-46321,dblp,crossref,false
dblp-31154,crossref-28034,dblp,crossref,false
dblp-31172,crossref-56589,dblp,crossref,false
dblp-31189,crossref-42206,dblp,crossref,false
dblp-31191,crossref-50378,dblp,crossref,false
dblp-31229,crossref-54087,dblp,crossref,false
dblp-31257,crossref-18712,dblp,crossref,false
dblp-31275,crossref-22898,dblp,crossref,false
dblp-31284,crossref-19031,dblp,crossref,false
dblp-31328,crossref-06669,dblp,crossref,false
dblp-31353,crossref-09800,dblp,crossref,false
dblp-31394,crossref-02681,dblp,crossref,false
dblp-31398,crossref-47392,dblp,crossref,false
dblp-31430,crossref-07573,dblp,crossref,false
dblp-31532,crossref-30584,dblp,crossref,false
dblp-31547,crossref-13856,dblp,crossref,false
dblp-31563,crossref-24319,dblp,crossref,false
dblp-31607,crossref-36066,dblp,crossref,false
dblp-31636,crossref-30934,dblp,crossref,false
dblp-31651,crossref-06745,dblp,crossref,false
dblp-31654,crossref-30327,dblp,crossref,false
dblp-31664,crossref-02110,dblp,crossref,false
dblp-31674,crossref-50391,dblp,crossref,false
dblp-31678,crossref-05169,dblp,crossref,false
dblp-31774,crossref-46997,dblp,crossref,false
dblp-31808,crossref-19327,dblp,crossref,false
dblp-31808,crossref-21717,dblp,crossref,false
dblp-31840,crossref-32971,dblp,crossref,false
dblp-31857,crossref-19499,dblp,crossref,false
dblp-31905,crossref-60635,dblp,crossref,false
dblp-31915,crossref-32702,dblp,crossref,false
dblp-31927,crossref-14957,dblp,crossref,false
dblp-31963,crossref-10290,dblp,crossref,false
dblp-32028,crossref-44457,dblp,crossref,false
dblp-32135,crossref-26207,dblp,crossref,false
dblp-32192,crossref-15209,dblp,crossref,false
dblp-32195,crossref-53809,dblp,crossref,false
dblp-32204,crossref-23712,dblp,crossref,false
dblp-32251,crossref-58402,dblp,crossref,false
dblp-32253,crossref-26865,dblp,crossref,false
dblp-32282,crossref-22532,dblp,crossref,false
dblp-32301,crossref-47331,dblp,crossref,false
dblp-32302,crossref-17891,dblp,crossref,false
dblp-32315,crossref-09382,dblp,crossref,false
dblp-32339,crossref-59961,dblp,crossref,false
dblp-32397,crossref-07763,dblp,crossref,false
dblp-32473,crossref-22421,dblp,crossref,false
dblp-32553,crossref-58277,dblp,crossref,false
dblp-32582,crossref-26404,dblp,crossref,false
dblp-32585,crossref-10249,dblp,crossref,false
dblp-32588,crossref-16188,dblp,crossref,false
dblp-32601,crossref-27072,dblp,crossref,false
dblp-32633,crossref-21178,dblp,crossref,false
dblp-32633,crossref-57690,dblp,crossref,false
dblp-32680,crossref-31955,dblp,crossref,false
dblp-32680,crossref-52857,dblp,crossref,false
dblp-32718,crossref-14174,dblp,crossref,false
dblp-32738,crossref-40568,dblp,crossref,false
dblp-32748,crossref-14981,dblp,crossref,false
dblp-32760,crossref-05994,dblp,crossref,false
dblp-32774,crossref-31564,dblp,crossref,false
dblp-32805,crossref-20189,dblp,crossref,false
dblp-32820,crossref-50566,dblp,crossref,false
dblp-32855,crossref-24999,dblp,crossref,false
dblp-32878,crossref-55373,dblp,crossref,false
dblp-32880,crossref-22915,dblp,crossref,false
dblp-32908,crossref-26603,dblp,crossref,false
dblp-32915,crossref-51770,dblp,crossref,false
dblp-32982,crossref-41048,dblp,crossref,false
dblp-32992,crossref-08306,dblp,crossref,false
dblp-33018,crossref-18736,dblp,crossref,false
dblp-33033,crossref-20556,dblp,crossref,false
dblp-33041,crossref-26037,dblp,crossref,false
dblp-33042,crossref-41987,dblp,crossref,false
dblp-33072,crossref-36308,dblp,crossref,false
dblp-33079,crossref-25238,dblp,crossref,false
dblp-33088,crossref-12029,dblp,crossref,false
dblp-33090,crossref-46044,dblp,crossref,false
dblp-33118,crossref-18621,dblp,crossref,false
dblp-33118,crossref-39026,dblp,crossref,false
dblp-33131,crossref-58546,dblp,crossref,false
dblp-33207,crossref-14377,dblp,crossref,false
dblp-33248,crossref-02189,dblp,crossref,false
dblp-33286,crossref-50400,dblp,crossref,false
dblp-33319,crossref-40905,dblp,crossref,false
dblp-33336,crossref-38999,dblp,crossref,false
dblp-33381,crossref-54439,dblp,crossref,false
dblp-33389,crossref-43199,dblp,crossref,false
dblp-33509,crossref-07709,dblp,crossref,false
dblp-33557,crossref-47618,dblp,crossref,false
dblp-33564,crossref-47879,dblp,crossref,false
dblp-33624,crossref-22526,dblp,crossref,false
dblp-33643,crossref-32155,dblp,crossref,false
dblp-33677,crossref-36458,dblp,crossref,false
dblp-33695,crossref-12347,dblp,crossref,false
dblp-33771,crossref-42999,dblp,crossref,false
dblp-33815,crossref-40615,dblp,crossref,false
dblp-33931,crossref-54835,dblp,crossref,false
dblp-33956,crossref-00391,dblp,crossref,false
dblp-33960,crossref-37852,dblp,crossref,false
dblp-33976,crossref-45553,dblp,crossref,false
dblp-33977,crossref-20062,dblp,crossref,false
dblp-33993,crossref-58677,dblp,crossref,false
dblp-34001,crossref-06314,dblp,crossref,false
dblp-34004,crossref-25572,dblp,crossref,false
dblp-34026,crossref-31479,dblp,crossref,false
dblp-34045,crossref-45827,dblp,crossref,false
dblp-34050,crossref-13589,dblp,crossref,false
dblp-34066,crossref-13964,dblp,crossref,false
dblp-34079,crossref-34405,dblp,crossref,false
dblp-34124,crossref-38150,dblp,crossref,false
dblp-34140,crossref-44996,dblp,crossref,false
dblp-34141,crossref-02705,dblp,crossref,false
dblp-34145,crossref-44383,dblp,crossref,false
dblp-34199,crossref-38474,dblp,crossref,false
dblp-34202,crossref-46800,dblp,crossref,false
dblp-34204,crossref-38132,dblp,crossref,false
dblp-34223,crossref-49663,dblp,crossref,false
dblp-34255,crossref-37107,dblp,crossref,false
dblp-34265,crossref-08276,dblp,crossref,false
dblp-34282,crossref-30370,dblp,crossref,false
dblp-34307,crossref-06575,dblp,crossref,false
dblp-34320,crossref-06224,dblp,crossref,false
dblp-34379,crossref-02998,dblp,crossref,false
dblp-34394,crossref-51427,dblp,crossref,false
dblp-34479,crossref-18776,dblp,crossref,false
dblp-34497,crossref-08426,dblp,crossref,false
dblp-34538,crossref-59695,dblp,crossref,false
dblp-34545,crossref-00428,dblp,crossref,false
dblp-34564,crossref-34991,dblp,crossref,false
dblp-34569,crossref-31693,dblp,crossref,false
dblp-34569,crossref-44599,dblp,crossref,false
dblp-34608,crossref-52222,dblp,crossref,false
dblp-34676,crossref-32612,dblp,crossref,false
dblp-34749,crossref-56553,dblp,crossref,false
dblp-34833,crossref-22124,dblp,crossref,false
dblp-34835,crossref-15645,dblp,crossref,false
dblp-34843,crossref-32338,dblp,crossref,false
dblp-34887,crossref-49140,dblp,crossref,false
dblp-34891,crossref-16439,dblp,crossref,false
dblp-34930,crossref-42352,dblp,crossref,false
dblp-34966,crossref-41795,dblp,crossref,false
dblp-35044,crossref-56648,dblp,crossref,false
dblp-35045,crossref-08298,dblp,crossref,false
dblp-35071,crossref-56842,dblp,crossref,false
dblp-35082,crossref-34090,dblp,crossref,false
dblp-35145,crossref-54471,dblp,crossref,false
dblp-35174,crossref-16871,dblp,crossref,false
dblp-35188,crossref-56741,dblp,crossref,false
dblp-35234,crossref-04896,dblp,crossref,false
dblp-35259,crossref-33573,dblp,crossref,false
dblp-35264,crossref-42892,dblp,crossref,false
dblp-35271,crossref-01441,dblp,crossref,false
dblp-35344,crossref-53481,dblp,crossref,false
dblp-35379,crossref-05377,dblp,crossref,false
dblp-35379,crossref-36294,dblp,crossref,false
dblp-35394,crossref-06025,dblp,crossref,false
dblp-35410,crossref-10054,dblp,crossref,false
dblp-35441,crossref-40122,dblp,crossref,false
dblp-35470,crossref-07778,dblp,crossref,false
dblp-35471,crossref-10094,dblp,crossref,false
dblp-35495,crossref-37878,dblp,crossref,false
dblp-35511,crossref-51283,dblp,crossref,false
dblp-35514,crossref-29560,dblp,crossref,false
dblp-35530,crossref-39639,dblp,crossref,false
dblp-35552,crossref-30914,dblp,crossref,false
dblp-35555,crossref-41257,dblp,crossref,false
dblp-35555,crossref-45726,dblp,crossref,false
dblp-35601,crossref-44372,dblp,crossref,false
dblp-35633,crossref-44016,dblp,crossref,false
dblp-35646,crossref-18929,dblp,crossref,false
dblp-35646,crossref-31277,dblp,crossref,false
dblp-35662,crossref-08447,dblp,crossref,false
dblp-35663,crossref-20629,dblp,crossref,false
dblp-35669,crossref-58978,dblp,crossref,false
dblp-35673,crossref-12560,dblp,crossref,false
dblp-35677,crossref-31277,dblp,crossref,false
dblp-35684,crossref-55245,dblp,crossref,false
dblp-35741,crossref-02232,dblp,crossref,false
dblp-35760,crossref-11376,dblp,crossref,false
dblp-35784,crossref-30091,dblp,crossref,false
dblp-35792,crossref-53717,dblp,crossref,false
dblp-35795,crossref-14647,dblp,crossref,false
dblp-35827,crossref-06343,dblp,crossref,false
dblp-35833,crossref-57027,dblp,crossref,false
dblp-35852,crossref-16443,dblp,crossref,false
dblp-35855,crossref-18829,dblp,crossref,false
dblp-35859,crossref-19272,dblp,crossref,false
dblp-35885,crossref-17150,dblp,crossref,false
dblp-35885,crossref-34955,dblp,crossref,false
dblp-35907,crossref-43017,dblp,crossref,false
dblp-35977,crossref-33862,dblp,crossref,false
dblp-36045,crossref-22533,dblp,crossref,false
dblp-36061,crossref-15571,dblp,crossref,false
dblp-36084,crossref-01106,dblp,crossref,false
dblp-36098,crossref-18559,dblp,crossref,false
dblp-36104,crossref-38776,dblp,crossref,false
dblp-36119,crossref-41001,dblp,crossref,false
dblp-36149,crossref-59024,dblp,crossref,false
dblp-36152,crossref-14666,dblp,crossref,false
dblp-36152,crossref-28303,dblp,crossref,false
dblp-36156,crossref-46599,dblp,crossref,false
dblp-36178,crossref-05427,dblp,crossref,false
dblp-36214,crossref-56106,dblp,crossref,false
dblp-36225,crossref-30888,dblp,crossref,false
dblp-36238,crossref-32756,dblp,crossref,false
dblp-36238,crossref-39260,dblp,crossref,false
dblp-36256,crossref-50349,dblp,crossref,false
dblp-36261,crossref-21864,dblp,crossref,false
dblp-36266,crossref-10007,dblp,crossref,false
dblp-36271,crossref-42921,dblp,crossref,false
dblp-36312,crossref-11497,dblp,crossref,false
dblp-36396,crossref-13175,dblp,crossref,false
dblp-36414,crossref-51309,dblp,crossref,false
dblp-36447,crossref-16517,dblp,crossref,false
dblp-36449,crossref-42461,dblp,crossref,false
dblp-36480,crossref-25125,dblp,crossref,false
dblp-36482,crossref-00522,dblp,crossref,false
dblp-36488,crossref-54441,dblp,crossref,false
dblp-36516,crossref-00353,dblp,crossref,false
dblp-36567,crossref-51499,dblp,crossref,false
dblp-36571,crossref-46935,dblp,crossref,false
dblp-36601,crossref-29563,dblp,crossref,false
dblp-36612,crossref-50259,dblp,crossref,false
dblp-36623,crossref-48496,dblp,crossref,false
dblp-36629,crossref-45034,dblp,crossref,false
dblp-36667,crossref-02214,dblp,crossref,false
dblp-36733,crossref-39345,dblp,crossref,false
dblp-36740,crossref-50088,dblp,crossref,false
dblp-36746,crossref-35593,dblp,crossref,false
dblp-36749,crossref-36257,dblp,crossref,false
dblp-36841,crossref-55925,dblp,crossref,false
dblp-36889,crossref-43098,dblp,crossref,false
dblp-36893,crossref-17103,dblp,crossref,false
dblp-36924,crossref-39883,dblp,crossref,false
dblp-36961,crossref-13043,dblp,crossref,false
dblp-36983,crossref-15807,dblp,crossref,false
dblp-36997,crossref-05403,dblp,crossref,false
dblp-36998,crossref-24195,dblp,crossref,false
dblp-37014,crossref-15845,dblp,crossref,false
dblp-37042,crossref-24937,dblp,crossref,false
dblp-37048,crossref-09128,dblp,crossref,false
dblp-37053,crossref-18399,dblp,crossref,false
dblp-37068,crossref-13556,dblp,crossref,false
dblp-37077,crossref-43953,dblp,crossref,false
dblp-37088,crossref-16838,dblp,crossref,false
dblp-37093,crossref-10734,dblp,crossref,false
dblp-37101,crossref-46961,dblp,crossref,false
dblp-37108,crossref-10823,dblp,crossref,false
dblp-37113,crossref-34093,dblp,crossref,false
dblp-37119,crossref-04178,dblp,crossref,false
dblp-37127,crossref-03341,dblp,crossref,false
dblp-37139,crossref-12702,dblp,crossref,false
dblp-37173,crossref-47891,dblp,crossref,false
dblp-37176,crossref-21888,dblp,crossref,false
dblp-37176,crossref-41447,dblp,crossref,false
dblp-37176,crossref-51149,dblp,crossref,false
dblp-37186,crossref-22136,dblp,crossref,false
dblp-37209,crossref-51816,dblp,crossref,false
dblp-37235,crossref-11913,dblp,crossref,false
dblp-37263,crossref-56999,dblp,crossref,false
dblp-37286,crossref-38946,dblp,crossref,false
dblp-37325,crossref-45997,dblp,crossref,false
dblp-37342,crossref-10266,dblp,crossref,false
dblp-37353,crossref-15224,dblp,crossref,false
dblp-37358,crossref-26615,dblp,crossref,false
dblp-37364,crossref-30243,dblp,crossref,false
dblp-37364,crossref-56855,dblp,crossref,false
dblp-37385,crossref-51337,dblp,crossref,false
dblp-37401,crossref-04462,dblp,crossref,false
dblp-37411,crossref-30064,dblp,crossref,false
dblp-37452,crossref-48090,dblp,crossref,false
dblp-37454,crossref-33509,dblp,crossref,false
dblp-37469,crossref-29111,dblp,crossref,false
dblp-37478,crossref-34667,dblp,crossref,false
dblp-37546,crossref-09563,dblp,crossref,false
dblp-37549,crossref-03640,dblp,crossref,false
dblp-37554,crossref-33601,dblp,crossref,false
dblp-37557,crossref-06623,dblp,crossref,false
dblp-37590,crossref-46963,dblp,crossref,false
dblp-37602,crossref-55170,dblp,crossref,false
dblp-37627,crossref-02053,dblp,crossref,false
dblp-37639,crossref-06167,dblp,crossref,false
dblp-37702,crossref-43570,dblp,crossref,false
dblp-37764,crossref-21654,dblp,crossref,false
dblp-37765,crossref-52174,dblp,crossref,false
dblp-37901,crossref-23808,dblp,crossref,false
dblp-37919,crossref-02181,dblp,crossref,false
dblp-37919,crossref-23111,dblp,crossref,false
dblp-37919,crossref-44094,dblp,crossref,false
dblp-37919,crossref-51234,dblp,crossref,false
dblp-37933,crossref-34090,dblp,crossref,false
dblp-37934,crossref-23638,dblp,crossref,false
dblp-37949,crossref-30996,dblp,crossref,false
dblp-37966,crossref-23038,dblp,crossref,false
dblp-37966,crossref-47765,dblp,crossref,false
dblp-37993,crossref-13443,dblp,crossref,false
dblp-38021,crossref-56687,dblp,crossref,false
dblp-38081,crossref-55448,dblp,crossref,false
dblp-38086,crossref-01162,dblp,crossref,false
dblp-38086,crossref-24311,dblp,crossref,false
dblp-38086,crossref-38627,dblp,crossref,false
dblp-38093,crossref-34499,dblp,crossref,false
dblp-38111,crossref-01009,dblp,crossref,false
dblp-38133,crossref-18507,dblp,crossref,false
dblp-38208,crossref-55443,dblp,crossref,false
dblp-38245,crossref-27106,dblp,crossref,false
dblp-38270,crossref-59515,dblp,crossref,false
dblp-38296,crossref-13592,dblp,crossref,false
dblp-38301,crossref-43606,dblp,crossref,false
dblp-38302,crossref-18929,dblp,crossref,false
dblp-38306,crossref-53638,dblp,crossref,false
dblp-38344,crossref-45630,dblp,crossref,false
dblp-38363,crossref-54423,dblp,crossref,false
dblp-38369,crossref-01441,dblp,crossref,false
dblp-38369,crossref-53440,dblp,crossref,false
dblp-38443,crossref-11509,dblp,crossref,false
dblp-38457,crossref-54265,dblp,crossref,false
dblp-38478,crossref-21661,dblp,crossref,false
dblp-38521,crossref-59738,dblp,crossref,false
dblp-38544,crossref-36197,dblp,crossref,false
dblp-38572,crossref-29391,dblp,crossref,false
dblp-38587,crossref-27282,dblp,crossref,false
dblp-38610,crossref-44628,dblp,crossref,false
dblp-38610,crossref-53143,dblp,crossref,false
dblp-38657,crossref-31609,dblp,crossref,false
dblp-38661,crossref-23342,dblp,crossref,false
dblp-38661,crossref-51439,dblp,crossref,false
dblp-38671,crossref-57871,dblp,crossref,false
dblp-38702,crossref-30721,dblp,crossref,false
dblp-38812,crossref-51607,dblp,crossref,false
dblp-38840,crossref-10469,dblp,crossref,false
dblp-38841,crossref-07479,dblp,crossref,false
dblp-38843,crossref-51558,dblp,crossref,false
dblp-38854,crossref-56567,dblp,crossref,false
dblp-38858,crossref-32168,dblp,crossref,false
dblp-38980,crossref-53274,dblp,crossref,false
dblp-38983,crossref-27547,dblp,crossref,false
dblp-39031,crossref-10118,dblp,crossref,false
dblp-39049,crossref-14602,dblp,crossref,false
dblp-39066,crossref-43483,dblp,crossref,false
dblp-39101,crossref-21846,dblp,crossref,false
dblp-39117,crossref-34666,dblp,crossref,false
dblp-39120,crossref-32516,dblp,crossref,false
dblp-39122,crossref-06222,dblp,crossref,false
dblp-39122,crossref-28778,dblp,crossref,false
dblp-39149,crossref-60200,dblp,crossref,false
dblp-39171,crossref-38883,dblp,crossref,false
dblp-39173,crossref-34991,dblp,crossref,false
dblp-39183,crossref-03715,dblp,crossref,false
dblp-39195,crossref-00059,dblp,crossref,false
dblp-39203,crossref-13204,dblp,crossref,false
dblp-39226,crossref-32965,dblp,crossref,false
dblp-39251,crossref-48301,dblp,crossref,false
dblp-39285,crossref-59360,dblp,crossref,false
dblp-39289,crossref-46440,dblp,crossref,false
dblp-39292,crossref-19103,dblp,crossref,false
dblp-39379,crossref-48051,dblp,crossref,false
dblp-39381,crossref-45077,dblp,crossref,false
dblp-39406,crossref-52666,dblp,crossref,false
dblp-39430,crossref-18815,dblp,crossref,false
dblp-39438,crossref-05214,dblp,crossref,false
dblp-39498,crossref-40377,dblp,crossref,false
dblp-39525,crossref-11113,dblp,crossref,false
dblp-39550,crossref-00439,dblp,crossref,false
dblp-39571,crossref-15130,dblp,crossref,false
dblp-39590,crossref-53990,dblp,crossref,false
dblp-39595,crossref-32027,dblp,crossref,false
dblp-39595,crossref-37328,dblp,crossref,false
dblp-39600,crossref-56895,dblp,crossref,false
dblp-39604,crossref-06192,dblp,crossref,false
