id,brand,title,description,price,priceCurrency,cluster_id,url,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,height_mm,length_mm,width_mm,weight_g,storage_connection_type,memory_type,color,form_factor
products_3_97780808,Samsung,"Samsung 860 PRO 2.5\"" 256 GB Serial ATA III 3D MLC","860 PRO 256GB 6.35 cm (2.5"") SATA III business client SSD",151.54,EUR,4554288.0,https://repairtech.ie/product/samsung-860-pro-2-5-256-gb-serial-ata-iii-3d-mlc,"Samsung 860 PRO 2.5\"" 256 GB Serial ATA III 3D MLC. Description: 860 PRO 256GB 6.35 cm (2.5\"") SATA III Client SSD for Business",860,,SSd,,,238.42,,,,SATA III,,,,,,,,2.5-inch
products_3_3724392,Seagate,"Seagate Exos 7E8 3.5 HDD 4 To SATA HDD EXOS 7E8 3.5\"" 7 200 / RPM SATA 6 GBITS/S 256Mo CACHE","Disque dur sdrveur 3.5\"" 4 To 7200 RPM 1w8 Mo SATZ 6Gb/s 512n (bulk)",3026.78,MAD,455795.0,https://linksolutions.ma/disque-interne/11449-seagate-exos-7e8-35-hdd-4-to-sata-hdd-exos-7e8-35-7-200-rpm-sata-6-gbits-s-256mo-cache.html,"Seagate Exos 7E8 3.5 HDD 4 To SATA HDD EXOS 7E8 3.5\"" 7 200 / RPM SATA 6 GBITS/S 256Mo CACHE. Description: Disque dur serveur 3.5\"" 4 To 7200 RPM 128 Mo SATA 6Gb/s 512n (bulk)",Exos 7E8,,HDD,,,"3,725.29 GiB",,,SATA,,,,,,,,,3.5-inch
products_3_75460871,,ASUS Dual -RTX2070S-A8G-EVO NVIDIA GeForce RTX 2070 SUPER 8 GB GDDR6,"ASUS Dual DUAL-RTX2070S-A8G-EVO, GeForce RTX 2070 SUPER, 8 GB, GDDR6, 256 Bit, 7680 x 4320 Pixels, PCI Express 3.0",570.0,EUR,456751.0,https://www.mymediacenter.nl/asus-dual-rtx2070s-a8g-evo.html,"ASUS 2070 -RTX2070S-A8G-EVO NVIDIA GeForce RTX Dual SUPER 8 GB GDDR6. Description: ASUS Dual DUAL-RTX2070S-A8G-EVO, GeForce RTX 2070 SUPER, 8 GB, GDDR6, 256 Bit, 7680 x 4320 Pixels, PCI Express 3.0",Dual -RTX2070S-A8G-EVO,,GPU,,,,,,PCI Express x16,,,,,,,,,
products_3_42545052,Asus,ASUS ROG -STRIX-RTX2060-A6G-GAMING NVIDIA GeForce RTX 2060 6 GB GDDR6,"ASUS ROG ROG-STRIX-RTX2060-A6G-GAMING, GeForce RTX 2060, 6 GB, GDDR6, 192 Bit, 14000 MHz, 7680 x 4320 Pixels",578.93,EUR,457532.0,https://www.mymediacenter.nl/asus-rog-strix-rtx2060-a6g-6gbhdmidpactive.html,"ASUS ROG -STRIX-RTX2060-A6G-GAMING NVIDIA GeForce RTX 2060 6 GB GDDR6. Description: ASUS ROG ROG-STRIX-RTX2060-A6G-GAMING, GeForce RTX 2060, 6 GB, GDDR6, 192 Bit, 14000 MHz, 7680 x 4320 Pixels",TOG-STRIX-RTX2069-A7G-GAMING,,BLJ,,,,,,,,,,,,,,,
products_3_1842835,Seagate,HDD 2 Tb SAS 12Gb/s Seagate Exos 7E2000 ST2000NX0273 2.5,"HDD Tb SAS 12Gb Seagate Exos 7E2000 ST2000NX0273 2.5"" 7200rpm 128Mb",25552.0,RUB,45783418.0,http://shop.irsural.ru/comp/catalog/hdd/sas/product-225250.html,"HDD 2 Tb SAS 12Gb/s Seagate Exos 7E2000 ST2000NX0273 2.5. Description: HDD Tb SAS 12Gb Seagate Exos 7E2000 ST2000NX0273 2.5"" 7200rpm 128Mb",Exis 7E300o,ST2000NX0273,HDD,,,2000.0 GB,,,,SAS,,,,,2.5-inch SAS,,,2.5-inch
products_3_59032057,Dell,ST3400755SS EQL 400GB 10K 3.5 PS4000X SAS,Description:Dell EqualLogic 400GB 10K RPM 3Gb/s3.5-inch Serial Attached SCSI (SAS)Hot-Plug Hard Drive in Dell EqualLogicPS4000 / PS5000 / PS6000 series3.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell EqualLogic serial number and firmwareGenuine Dell EqualLogic Certified Hard DriveCompatible Storage Arrays:Dell EqualLogic PS4000 PS4000XDell EqualLogic PS5000 PS5000XDell EqualLogic PS6000 PS6000XPart Number(s)Dell Part# 9EA066-080Dell Part# RS-400G10-SAS-CHNS-DDell Part# H438DSeagate Part# ST3400755SS-EQL,"4 755,38",VND,4583136.0,https://mitgroup.vn/san-pham/st3400755ss-eql-400gb-10k-3-5-sas-ps4000x,ST3400755SS EQL 400GB 10K 3.5 SAS PS4000X. Description: Description:Dell EqualLogic 400GB 10K RPM 3Gb/s3.5-inch Serial Attached SCSI (SAS)Hot-Plug Hard Drive in Dell EqualLogicPS4000 / PS5000 / PS6000 series3.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell EqualLogic serial number and firmwareGenuine Dell EqualLogic Certified Hard DriveCompatible Storage Arrays:Dell EqualLogic PS4000 PS4000XDell EqualLogic PS5000 PS5000XDell EqualLogic PS6000 PS6000XPart Number(s)Dell Part# 9EA066-080Dell Part# RS-400G10-SAS-CHNS-DDell Part# H438DSeagate Part# ST3400755SS-EQL,,ST3400755SS,HDD,,,400.0,,,SAS,,,,,,3.5-inch SAS,,,3.5-inch
products_3_20462564,,Enterprise Capacity 2.5 HDD SATA 6Gb/s 512E 2TB Hard Drive,[/vc_column][/vc_row],,VND,4590655.0,https://seagatevietnam.com/san-pham/enterprise-capacity-2-5-hdd-sata-6gbs-512e-2tb-hard-drive,Enterprise-class 2TB 2.5-inch SATA hard drive with 6Gb/s 512E HDD. Description: [/vc_column][/vc_row],,,HDD,,,"1,907.35 GiB",,,,SATA III,,,,,,,,
products_3_10085301,Wedtern Fifital,HDD 2To Western Digital Green SATA3 5400T 64Mo,"WD GreenWD20EZRX - 2To - interne - 3.5\"" - SATA-600 - 5400 tours/min - mémoire tampon 64 Mo",,,4634921.0,https://www.duquenoy-informatique.fr/p/17-hdd-2to-western-digital-green-sata3-5400t-64mo.html,"HDD 2To Western Digital Green SATA3 5400T 64Mo. Description: WD GreenWD20EZRX - 2To - interne - 3.5\"" - SATA-600 - 5400 tours/min - mémoire tampon 64 Mo",Green,WD20EZRX,Storage,,,2000.0 GB,,,WA6Q,SATA III,,,,,3.5-inch SATA,,,
products_3_83850638,,Disco Western Digital 1TB Black 7200rpm 64MB SATA III,3.5IN SATA 6GB/S 7200RPM,88.33,EUR,4653452.0,https://cooptec.pt/produto/disco-western-digital-black-1tb-7200rpm-64mb-sata-iii,Disco Western Digital Black 1TB 7200rpm 64MB SATA III. Description: 3.5IN SATA 6GB/S 7200RPM,Black,,HDD,,,1000.0,,,,SATA III,,,,,,,,3.5-inch
products_3_73070412,MSI,MSI Radeon RX 5700 XT 8GB MECH Graphics Card,Available  CCL: MSI Radeon RX 5700 XT MECH 8GB Overclocked Graphics Card. HDMI and DisplayPort inputs. Direct X 12 Support. VR Ready.,368.76,GBP,467023.0,https://www.cclonline.com/product/294418/RX-5700-XT-MECH-OC/Graphics-Cards/MSI-Radeon-RX-5700-XT-MECH-OC-8GB-Overclocked-Graphics-Card/VGA5658,MSI Radeon RX 5700 XT 8GB MECH Graphics Card. Description: Available @ CCL: MSI Radeon RX 5700 XT MECH 8GB Overclocked Graphics Card. HDMI and DisplayPort inputs. Direct X 12 Support. VR Ready.,Radeon RX 5700 XT 8GB MECH,,,,,,,,,,,,,,,,,
products_3_64334870,Seagate,Seagate BarraCuda Fast - 1000 Go - USB Type-C - Noir,SSD - 1 TB - exFAT - 540 MB/s,154.9,EUR,4705298.0,https://pcandco.bzh/ssd/12377-seagate-barracuda-fast-1000-go-noir-8719706022361.html,Seagate BarraCuda Fast - 1000 Go - USB Type-C - Noir. Description: SSD - 1 TB - exFAT - 540 MB/s,BarraCuda Fast,,SSD,,,1000.0 GB,,,,USB Type-C,,,,,,,,
products_3_57090881,,"1TB Exos 7E2000 ST1000NX0313, 7200 RPM, SATA 6Gb/s, 512e, 128MB cache, 2.5-Inch HDD","1TB Ex9s 7E2000 ST1090NX0313, 7200 RPM, SATA 6Gb/s, 512e, 128MB czche, 2.5-Inch HDD",173.46,USD,479137.0,https://www.avadirect.com/1TB-Exos-7E2000-ST1000NX0313-7200-RPM-SATA-6Gb-s-512e-128MB-cache-2-5-Inch-HDD/Product/9009102,"1TB Exos 7E2000 ST1000NX0313, 7200 RPM, SATA 6Gb/s, 512e, 128MB cache, 2.5-Inch HDD. Description: 1TB Exos 7E2000 ST1000NX0313, 7200 RPM, SATA 6Gb/s, 512e, 128MB cache, 2.5-Inch HD",Exos 7E2000,,,,,"1,000.0 GB",,,SATA,,,,,,,,,2.5-inch
products_3_66536227,Sapphire,Sapphire Radeon RX 5700 XT Nitro+ Special Edition 8GB GDDR6 PCI-Express Graphics Card,"Vulkan Core Clock: 1845MHz, Boost Clock: 2035MHz, Memory: 8192MB 14400MHz GDDR6, Stream Processors: 2560, DirectX 12 Support, 11293-05-40G, Support, RDNA, Freesync 2 HDR support, 3yr Warranty.",479.99,GBP,4797084.0,https://www.overclockers.co.uk/sapphire-radeon-rx-5700-xt-nitro-special-edition-8gb-gddr6-pci-express-graphics-card-gx-392-sp.html,"Sapphire Radeon RX 5700 XT Nitro+ Special Edition 8GB GDDR6 PCI-Express Graphics Card. Description: 11293-05-40G, Core Clock: 1845MHz, Boost Clock: 2035MHz, Memory: 8192MB 14400MHz GDDR6, Stream Processors: 2560, DirectX 12 Support, Vulkan Support, RDNA, Freesync 2 HDR support, 3yr Warranty.",Radeon RX 5700 XT Nitro+ Special Edition,,GPU,,7.45 GiB,,,,PCIe,,,,,,,GDDR6,,
products_3_28073303,Asus,Asus GeForce Dual GTX 1660 Super Advance Evo 6GB GDDR6 DVI/HDMI/DP PCi Ex 3.0 16x,Asus GeForce Dual GTX 1660 Super Advance Evo 6GB GDDR6 DVI/HDMI/DP PCi Ex 3.0 16x,303.0,,482038.0,https://www.computervalley.it/product_info.php?products_id=31116,Asus GeForce Dual GTX 1660 Super Advance Evo 6GB GDDR6 DVI/HDMI/DP PCi Ex 3.0 16x. Description: Asus GeForce Dual GTX 1660 Super Advance Evo 6GB GDDR6 DVI/HDMI/DP PCi Ex 3.0 16x,GeForce Dual GTX 1660 Super Advance Evo,,,GeForce 1660 Super,,,,,PCI Express x16,,,,,,,,,
products_3_34888275,Gigabyte,GIGABYTE AMD RADEON RX 5700 8GB GAMING OC PCIe 4.0 GRAPHICS CARD,Core ClockBoost Clock : up to 1750 Megahertz (Reference card is 1725 MHz)Game Clock* : 1720 MHz (Reference card is 1625 MHz)Base Clock : 1565 MHz (Reference card is 1465 MHz),"10 081,04",GBP,482835.0,https://www.rebelgaming.co.za/product/gigabyte-amd-radeon-rx-5700-8gb-gaming-oc-pcie-4-0-graphics-card,GIGABYTE AMD RADEON RX 5700 8GB GAMING OC PCIe 4.0 GRAPHICS CAFD. Description: Core ClockBoost Clock : up to 1760 MHz (Referdnce card is 1725 MHz)Game Clock* : 1720 MHz (Reference card is 1625 MHz)Base Clock : 1565 MHz (Reference card is 1465 MHz),AMD RADEON RX 5700 8GB GAMING OC,,6PU,Radeon RX 5700,,,,,PCIc 4.O,,,,,,,,,
products_3_2823713,,"500GB Blue 7mm, 545 / 525 MB/s, TLC, SATA 6Gb/s, 2.5-Inch SSD","500GB Blue 7mm, 545 / 525 MB/s, TLC, SATA 6Gb/s, 2.5-Inch SSD",168.89,USD,484124.0,https://www.avadirect.com/500GB-Blue-7mm-545-525-MB-s-TLC-SATA-6Gb-s-2-5-Inch-SSD/Product/10824855,"500GB 8lue 7mm, 545 / 525 MB/s, TLC, SATA 6Gb/s, 2.5-Inch SSD. Description: 500GB Bluc 7mm, 545 / 525 MB/s, TLC, SATA 6Gb/s, 2.5-Inch SSD",WD Blue,,SSD,,,465.66,545.0 MB/s,525.0,SATA,,,,y.p,,2.5-inch SATA,,,2.5-inch
products_3_96203949,Samsung,Samsung Portable SSD T5 Red - 500GB,"SSD (Solid state drive), 500 GB, ( bærbar ), USB 3.1 Type C, AES 256-bit hardware kryptering, rød",745.0,DKK,484939.0,https://www.proshop.dk/SSD/Samsung-Portable-SSD-T5-Red-500GB/2741899,"Samsung Portable SSD T5 Red - 500GG. Description: SDD (Solid state drive), 500 GB, ekstern ( bærbar ), YSB 3.1 Type C, AES 256-bit hardware kryptering, rød",SSD T5,,Storage,,,,,,USB 3.0,USB Type-C,,,,,,,,
products_3_45694549,ADATA,ADATA XPG SX6000 Pro PCIe M.2 2280 SSD 256GB,"XPG SX6000 Pro PCIe Gen3x4 M.2 2280 solid state drive (SSD) Internal Solid State Drive, NVMe 1.3-support, Featuring HMB (Host Memory Buffer) and SLC Caching, single-sided design that’s 2.15mm thick, the SX6000 Pro is much slimmer than standard M.2 SSDs. This makes it ideal for notebooks, small-form-factor desktops, and even some ultrabooks.Read/write speeds of up to 2100/1500MB/s , Random performance of up to 250K/240K IOPS3D TLC NAND Flash, 5 year warranty",109.0,NZD,491.0,https://www.laurensontechnology.com/product-page/adata-xpg-sx6000-pro-pcie-m-2-2280-ssd-256gb,"ADATA XPG SX6000 Pro PCIe M.2 2280 SSD 256GB. Description: XPG SX6000 Pro PCIe Gen3x4 M.2 2280 solid state drive (SSD) Internal Solid State Drive, NVMe 1.3-support, Featuring HMB (Host Memory Buffer) and SLC Caching, single-sided design that’s 2.15mm thick, the SX6000 Pro is much slimmer than standard M.2 SSDs. This makes it ideal for notebooks, small-form-factor desktops, and even some ultrabooks.Read/write speeds of up to 2100/1500MB/s , Random performance of up to 250K/240K IOPS3D TLC NAND Flash, 5 year warranty",XPG SX6000 Pro,,SSD,,,,,"1,500.0 MB/s",PCI Express x4,NVMe,,,,,M.2,,,
products_3_50200596,Crucial,Crucial P2 M.2 2280 NVMe 250GB PCIe Internal SSD 2100 MB/s CT250P2SSD8 | PCByte,"250GB capacity in M.2 (2280) form factor, with read speed up to 2100 MB/s and write speed up to 1150 MB/s. Uses an NVMe PCIe Gen3x4 interface.",76.38,AUD,49333.0,https://www.pcbyte.com.au/store/product/crucial-p2-m-2-2280-nvme-250gb-pcie-internal-ssd-2100-mb-s-ct250p2ssd8-20920,Crucial P2 M.2 2280 NVMe 250GB PCIe Internal SSD 2100 MB/s CT250P2SSD8 | PCByte. Description: Capacity : 250GBForm Factor : M.2 (2280)Read : 2100 MB/sWrite : 1150 MB/sInterface : NVMe PCIe Gen3x4,P2,,55D,,,250000.0,,,PCI Express x4,,,,,,,,,M.2 2280
products_3_49449969,Samsung,SSD Samsung 860 EVO M.2 (500 GB),"The newest edition to best-selling SATA SSD series, the Samsung 860 EVO. Specially designed for mainstream PCs and laptops, with the latest V-NAND and a robust algorithm-based controller, this fast and reliable SSD comes in a wide range of compatible factors form and capacities.",89.99,EUR,498018.0,https://www.euronics.ee/t-en/87178/it/ssd-samsung-860-evo-m-2-(500-gb)/mz-n6e500bw,"SSD Samsung 860 EVO M.2 (500 GB). Description: The newest edition to best-selling SATA SSD series, the Samsung 860 EVO. Specially designed for mainstream PCs and laptops, with the latest V-NAND and a robust algorithm-based controller, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.",860 EVO,,SSD,,,465.66,,,,,,,,,,,,
products_3_1707364,Seagate,Seagate IronWolf 6TB NAS Hard Drive,Seagate IronWolf 6TB NAS Hard DriveSeagate IronWolf 6TB NAS Hard Drive 3.5 Inch SATA 6Gb/s 7200 RPM 256MB Cache for RAID Network Attached For everything NAS,"52,920.17",KES,498972.0,https://tetop.co.ke/product/seagate-ironwolf-6tb-nas-hard-drive,Seagate IronWolf 6TB NAS Hard Drive. Description: Seagate IronWolf 6TB NAS Hard DriveSeagate IronWolf 6TB NAS Hard Drive 3.5 Inch SATA 6Gb/s 7200 RPM 256MB Cache for RAID Network Attached Storage For everything NAS,IronWolf,,HDD,,,6000000.0,,,SATA,SATA III,,,,,3.5 Inch SATA,,,
products_3_53579696,Gigabyte,"Gigabyte, SSD, M.2(2280), NVMe, PCIE 3x4, 1TB, Read:2500MB/s(295k IOPs),Write:2100MB/s(430k IOPs), 3.5W, 5 Years Limited Warranty","2280Interface: NVMe SSD 1TBForm Factor: M.2 GIGABYTE PCI-Express 3.0 x4, NVMe 1.3Total Capa...",184.0,AUD,4997280.0,https://zeppgear.com.au/products/gigabyte-ssd-m-2-2280-nvme-pcie-3x4-1tb-read-2500mb-s-295k-iops-write-2100mb-s-430k-iops-3-5w-5-years-limited-warranty,"Gigabyte, SSD, M.2(2280), NVMe, PCIE 3x4, 1TB, Read:2500MB/s(295k IOPs),Write:2100MB/s(430k IOPs), 3.5W, 5 Years Limited Warranty. Description: GIGABYTE NVMe SSD 1TBForm Factor: M.2 2280Interface: PCI-Express 3.0 x4, NVMe 1.3Total Capa...",GKVABYTE NVMe DSD,,SSD,,,1000.0,2.50 GB/s,,PCI Express x4,NVMe,,,,,,,,
products_3_48230789,Gigabyte,GIGABYTE AORUS RTX 2070 Super 8G,1905 MHz (Reference Card: 1770 MHz)This discount valid via PC Builder only,11960.5,EGP,5008313.0,https://rameg.com/rtx/136-gigabyte-aorus-rtx-2070-super-8g.html,GIGABYTE AORUS RTX 2070 Super 8G. Description: 1905 MHz (Reference Card: 1770 MHz)This discount valid via PC Builder only,AORUS RTX 2070 Super 8G,,Graphics Processing Unit,,,,,,,,,,,,,,,
products_3_75600750,Western Digital,WD Red SA500 M.2 1TB NAS SSD review,Populating NAS servers with an SSD is the next big trend for that storage solution. With prices coming down and storage volume sizes going up we just had to check out the 1 TB SA500 from Western Digit... Introduction,,,503649.0,"https://www.guru3d.com/articles-pages/wd-red-sa500-1tb-nvme-nas-ssd-review,1.html","Review of the WD Red SA500 M.2 1TB NAS SSD. Description: Installing SSDs in NAS servers is becoming the next major trend for that storage solution. As prices drop and storage capacities increase, we had to take a look at Western Digit... Introduction",Red SA500,,SSD,,,,,,,M.2,,,,,,,,M.2 2280
products_3_70065789,Kingston,Memorie externa KINGSTON Data Traveler 50 16GB USB 3.1,"Kingston USB Flash Drive DT50/16GB- DataTraveler® 50, Speed2 USB 3.1 Gen 13- 30MB/s read, 5MB/s write, 16GB, Metal casing with green",25.21,RON,504703.0,https://www.it-fashion.ro/shop/usb-16gb-ks-dt50-16gb.html,"Memorie externa KINGSTON Data Traveler 50 16GB USB 3.l. Description: Kingston USB Flash Drive DT50/16GB- DataTravelcr® 50, Speed2 USB 3.1 Gen 13- 30MB/s read, 5MB/s write, 16GB, Metal casing with green",Data Traveler 50,DT50/16GB,USB_STICK,,,,30.0,S.O,USB 3.0,,,,,,,,green,
products_3_72277333,Te am Group,Team Group TM8FP4001T0C101 internal solid state drive M.2 1000 GB PCI Express 3.0 NVMe SSD,"(Solid, 3.0, 1000, 2.5\"", Drive), Express, GB, Group, M.2, NVMe, PCI, SATA, SSD, State, TM8FP4001T0C101, Team, Team Group Inc., drive, internal, solid, state",171.5,WJ5,5053718.0,https://www.megekko.nl/product/2018/286476/SSD-2-5-SATA/Team-Group-TM8FP4001T0C101-internal-solid-state-drive-M-2-1000-GB-PCI-Express-3-0-NVMe-SSD,"Team Group TM8FP4001T0C101 internal solid state drive M.2 1000 Gigabyte PCI Express 3.0 NVMe SSD. Description: (Solid, 3.0, 1000, 2.5\"", Drive), Express, GB, Group, M.2, NVMe, PCI, SATA, SSD, State, TM8FP4001T0C101, Team, Team Group Inc., drive, internal, solid, state",,TM8FP4001T0C101,SSD,,,1000.0,,,PCI ExpRess x16,,,,,,M.2,,,M.2 2280
products_3_84937444,Gigabyte,Gigabyte GV-R56XTWF2OC-6GD graphics card AMD Radeon RX 5600 XT 6 GB GDDR6,"Gigabyte GV-R56XTWF2OC-6GD, Radeon RX 5600 XT, 6 GB, GDDR6, 192 bit, 7680 x 4320 pixels, PCI Express x16 4.0",382.01,EUR,506457.0,https://www.trippodo.com/en/schede-grafiche/69073-gigabyte-gv-r56xtwf2oc-6gd-graphics-card-amd-4719331306496.html,"Gigabyte GV-R56XTWF2OC-6GD graphics card AMD Radeon RX 5600 XT 6 GB GDDR6. Description: Gigabyte GV-R56XTWF2OC-6GD, Radeon RX 5600 XT, 6 GB, GDDR6, 192 bit, 7680 x 4320 pixels, PCI Express x16 4.0",,GV-R55XTWF2OC-tGC,GPU,,,,,,PCI Express x16,,,,,,,,,
products_3_93774459,Western Digital,"WD Purple WD121PURZ 12TB 7200 RPM 256MB Cache SATA 6.0Gb/s 3.5\"" Internal Hard Drive","Engineered specifically for surveillance security systems. Supports up to 180TB/yr workload rate. Tuned for write-intensive, low bit-rate, high stream-count applications typical to most surveillance applications. Prioritized write-operations for maximized surveillance performance. TLER & ATA streaming support. Support for more than eight bays. Tarnish-resistant components.",7499.0,ZAR,506830.0,https://www.foxytech.co.za/product/wd-purple-wd121purz-12tb-7200-rpm-256mb-cache-sata-6-0gb-s-3-5-internal-hard-drive,"WD Purple WD121PURZ 12TB 7200 RPM 256MB Cache SATA 6.0Gb/s 3.5\"" Internal Hard Drive. Description: Engineered specifically for surveillance security systems. Supports up to 180TB/yr workload rate. Tuned for write-intensive, low bit-rate, high stream-count applications typical to most surveillance applications. Prioritized write-operations for maximized surveillance performance. TLER & ATA streaming support. Support for more than eight bays. Tarnish-resistant components.",WD Purple,,HDD,,,12000.0,,,SATA,SATA III,,,,,"3.5"" Internal",,,3.5-inch
products_3_28681672,,Kingston Technology A400 M.2 120 GB SATA III TLC,Kingston SSD A400 120GB M.2 500MB/s read 350/MB/s,19.69,EUR,510100.0,https://www.hardware-deals.eu/shop/computeronderdelen/solid-state-drives/kingston-ssd-a400-120gb-m-2-500mb-s-read-350-mb-s,Kingston Technology A400 M.2 120 GB SATA III TLC. Description: Kingston SSD A400 120GB M.2 500MB/s read 350/MB/s,,,,,,,,,,,,,,,,,,
products_3_63165595,,"2TB 970 EVO Plus 2280, 3500 / 3300 MB/s, V-NAND 3-bit MLC, PCIe 3.0 x4 NVMe, M.2 SSD","2TB 970 EVO Plus 2280, 3500 / 3300 MB/s, V-NAND 3-bit MLC, PCIe 3.0 x4 NVMe, M.2 SSD",337.09,USD,510102.0,https://www.avadirect.com/2TB-970-EVO-Plus-2280-3500-3300-MB-s-V-NAND-3-bit-MLC-PCIe-3-0-x4-NVMe-M-2-SSD/Product/12646715,"2TB 970 EVO Plus 2280, 3500 / 3300 MB/s, V-NAND 3-bit MLC, PCIe 3.0 x4 NVMe, M.2 SSD. Description: 2TB 970 EVO Plus 2280, 3500 / 3300 MB/s, V-NAND 3-bit MLC, PCIe 3.0 x4 NVMe, M.2 SSD",970 EVO Plus,,SSD,,,2000.0,3500.0,,PCI Express x4,,,,,,M.2,,,M.2 2280
products_3_17471458,Kingston,Kingston Memory Flash DT80/32GB 32GB USB-C 3.2 Gen 1 DataTraveler 80 Retail,Kingston Memory Flas h DT80/32GB 32GB USB-C 3.2 Gen 1 DataTraveler 80 Retail,18.99,USD,512363.0,https://www.thekeykey.com/detail/DT8032GB/?name=245714,Kingston Memory Flash DT80/32GB 32GB USB-C 3.2 Gen 1 DataTraveler 80 Retail. Description: Kingston Memory Flash DT80/32GB 32GB USB-C 3.2 Gen 1 DataTraveler 80 Retail,80,DT80/32GB,USB_STICK,,,32.0,,,USB 3.0,U5B Typc-C,,,,,USB Type-C,,,
products_3_98078792,A-DATA,A-DATA S102 Pro Effortless Upgrade 32GB Titanium grey Speed USB 3.0 Flash Drive,32GB | USB 3.0 | Odczyt do 100 MB/s | Zapis do 50 MB/s,8.99,EUR,513229.0,https://www.fotofabrikas.lt/items/USB-laikmenos/USB-raktai/86027eb.2-A-DATA-S102-Pro-Effortless-Upgrade-32GB-Titanium-grey-Speed-USB-3-0-Flash-Drive.html,A-DATA S102 Pro Upgrade 32GB Titanium grey Speed USB 3.0 Flash Drive. Description: 32GB | USB 3.0 | Odczyt do 100 MB/s | Zapis do 50 MB/s,S102 Pro Effortless Upgr,,USB_STICK,,,32.0 GB,100000 KB/s,50.0,USB 3.0,,,,,,,,Gitaniun gdey,
products_3_67323222,Sandisk,Sandisk Extreme Portable 2TB External Solid State Drive (SSD),"Capacity: 2000GB, Interface: USB-C (Backwards Compatible with USB3.0/USB2.0), IP55 rated, 3 Year",524.48,GBP,51343.0,https://www.novatech.co.uk/products/sandisk-extreme-portable-2tb-external-solid-state-drive-ssd/sdssde60-2t00-g25.html,"Sandisk Extreme Portable 2TB External Solid State Drive (SSD). Description: Capacity: 2000GB, Interface: USB-C (Backwards Compatible with USB3.0/USB2.0), IP55 rated, 3 Year Warranty",Extreme Portable,,SSD,,,"2,000,000 MB",,,USB 3.0,,,,,,,,,
products_3_69943848,,My Passport GO Portable SSD 500GB Amber,"My Passport Go is the tough SSD drive built to travel. With a rubber protective bumper on the outside, a solid state drive on the inside, and a built-in cable for convenience; this is no ordinary drive. My Passport Go is the perfect drive to take anywhere with confiden",0.15,NZD,5184814.0,https://www.noelleeming.co.nz/shop/computers-tablets/accessories/storage-memory/wd-wdbmcg5000ayt-wesn-my-passport-go-portable-ssd-500gb-amber/prod183958.html,"My Passport GO Portable SSD 500GB Amber. Description: My Passport Go is the tough SSD drive built to travel. With a rubber protective bumper on the outside, a solid state drive on the inside, and a built-in cable for convenience; this is no ordinary drive. My Passport Go is the perfect drive to take anywhere with confidence.",My Passport GO,,,,,465.66,,,,,,,,,,,Amber,
products_3_21433083,Hewlett Packard Enterprise,HPE 600GB 12G SAS 15K rpm LFF (3.5-inch) CC Enterprise 3yr Warranty Hard Drive,"HP Enterprise hard drive with 600GB capacity, 12G SAS interface, 15K rpm speed, and LFF 3.5-inch form factor; CC model, backed by a 3-year warranty",311.26,USD,52633198.0,https://www.senetic.com/product-737396-b21,HPE 600GB 12G SAS 15K rpm LFF (3.5-inch) CC Enterprise 3yr Warranty Hard Drive. Description: HP 600GB 12G SAS 15K rpm LFF (3.5-inch) CC Enterprise 3yr Warranty Hard Drive,,,HDD,,,,,,,SAS,,,,,,,,3.S-ineh
products_3_76507424,Western Digital,"WD Red 8TB 3.5\"" SATA3 5400rpm 128MB cache","HDD 8TB WD RED 128mb cache SATA 6gb/s 3.5\""",279.9,EUR,5267127.0,https://www.rubinfor.pt/interno-hdd/2118-wd-red-8tb-35-sata3-5400rpm-128mb-cache.html,"WD Red 8TB 3.5\"" SATA3 5400rpm 128MB cache. Description: HDD 8TB WD RED 128mb cache SATA 6gb/s 3.5\""",Red,,HD,,,7450.58,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
products_3_47160280,MSI,MSI GeForce RTX 2080 Ti GAMING X TRIO,"GeForce RTX 2080 Ti, 11 GB, GDDR6, 352 bit, 7680 x 4320 Pixeles, PCI Express x16 3.0",1416.19,EUR,527102.0,https://www.trippodo.com/en/schede-grafiche/69019-msi-geforce-rtx-2080-ti-gaming-x-trio-4719072596965.html,"MSI 912-V371-026 tarjeta gráfica GeForce RTX 2080 Ti 11 GB GDDR6. Description: GeForce RTX 2080 Ti, 11 GB, GDDR6, 352 bit, 7680 x 4320 Pixeles, PCI Express x16 3.0",GeForce RTX 2080 Ti GAMING X TRIO,,GPU,,,,,,PCI Express x16,,,,,,,,,
